"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"757659945487728640","1437920519484022797","2021-09-14 23:25:41","32BeatWriters",".@ravens are a work in progress; gonna take some time and better timing. September might be the new August for the Ravens. #BaldysBreakdowns https://t.co/2j4czZ2MTp","Twitter for iPhone",140,,,,false,true,0,91,,,"","","","","","","","","","","","",,"","","en",,,,,,,,,,,,,,,,"1437919594870624257",".@ravens are a work in progress; gonna take some time and better timing. September might be the new August for the Ravens. #BaldysBreakdowns https://t.co/2j4czZ2MTp","2021-09-14 23:22:01","Twitter for iPhone",445,91,"2957214987","BaldyNFL","Brian Baldinger",257026,999,29395,"","NFL Network, Fox Sports, Compass Media Networks football analyst, and @Audacy NFL Insider; SKY Sports UK Analyst, #BaldysBreakdowns❤️🏈",true,,,,,,,"","","","https://twitter.com/32BeatWriters/status/1437920519484022797","NFL Beat Writers","Training camp","We follow all 32 NFL teams' beat writers so you don't have to. Follow us to help win your fantasy football league. https://t.co/KK0FOJLbrr",,false,42713,759,1281,22118,1391,"2016-07-25 19:33:02",false,,,,"https://pbs.twimg.com/profile_banners/757659945487728640/1597874950",,"http://pbs.twimg.com/profile_images/1436375697723908097/7zr8FuOm_normal.jpg"
"757659945487728640","1437858236082839557","2021-09-14 19:18:12","32BeatWriters","And with RB Raheem Mostert announcing today that he is out for the season with a knee injury he sustained vs. Detroit, the 49ers now are signing former Lions’ RB Kerryon Johnson to their practice squad, per his agent @DrewJRosenhaus.","Twitter for iPhone",140,,,,false,true,0,521,,,"","","","","","","","","","","","",,"","","en",,,,,,,,,,,,,,,,"1437856929510998020","And with RB Raheem Mostert announcing today that he is out for the season with a knee injury he sustained vs. Detroit, the 49ers now are signing former Lions’ RB Kerryon Johnson to their practice squad, per his agent @DrewJRosenhaus.","2021-09-14 19:13:00","Twitter for iPhone",3781,521,"51263592","AdamSchefter","Adam Schefter",8555424,3457,56029,"New York","ESPN Senior NFL Insider. 
Interview & Podcast Requests: ESPNPR@espn.com
Host of the Adam Schefter Podcast
https://t.co/oz43ix5jZU",true,,,,,,,"","","","https://twitter.com/32BeatWriters/status/1437858236082839557","NFL Beat Writers","Training camp","We follow all 32 NFL teams' beat writers so you don't have to. Follow us to help win your fantasy football league. https://t.co/KK0FOJLbrr",,false,42713,759,1281,22118,1391,"2016-07-25 19:33:02",false,,,,"https://pbs.twimg.com/profile_banners/757659945487728640/1597874950",,"http://pbs.twimg.com/profile_images/1436375697723908097/7zr8FuOm_normal.jpg"
"757659945487728640","1437852828215689232","2021-09-14 18:56:42","32BeatWriters","Brutal. Raheem Mostert is out for the season. https://t.co/15OP6hFhn8","Twitter for iPhone",59,,,,false,true,0,230,,,"","","","","","","","","","","","",,"","","en",,,,,,,,,,,,,,,,"1437852731025367042","Brutal. Raheem Mostert is out for the season. https://t.co/15OP6hFhn8","2021-09-14 18:56:19","Twitter for iPhone",2337,230,"16403943","RapSheet","Ian Rapoport",2843205,720,148956,"New York","National Insider for NFL Network and https://t.co/NIVZ6FP1b6. Husband of @thebanktress.",true,,,,,,,"","","","https://twitter.com/32BeatWriters/status/1437852828215689232","NFL Beat Writers","Training camp","We follow all 32 NFL teams' beat writers so you don't have to. Follow us to help win your fantasy football league. https://t.co/KK0FOJLbrr",,false,42713,759,1281,22118,1391,"2016-07-25 19:33:02",false,,,,"https://pbs.twimg.com/profile_banners/757659945487728640/1597874950",,"http://pbs.twimg.com/profile_images/1436375697723908097/7zr8FuOm_normal.jpg"
"757659945487728640","1437852823841120258","2021-09-14 18:56:41","32BeatWriters","💔 https://t.co/Udsl4aTuAq","Twitter for iPhone",41,,,,false,true,0,1670,,,"","","","","","","","","","","","",,"","","und",,,,,,,,,,,,,,,,"1437852104773619713","💔 https://t.co/Udsl4aTuAq","2021-09-14 18:53:50","Twitter for iPhone",24773,1670,"374597179","RMos_8Ball","Raheem Mostert",71587,511,5084,"","NFL RB/ST | Husband to @devonmostert | Proud Father | 4x B1G Champion T&F | Purdue Alum | 386 🌴 | Psalm 23: 4-6 | Nike Athlete",true,,,,,,,"","","","https://twitter.com/32BeatWriters/status/1437852823841120258","NFL Beat Writers","Training camp","We follow all 32 NFL teams' beat writers so you don't have to. Follow us to help win your fantasy football league. https://t.co/KK0FOJLbrr",,false,42713,759,1281,22118,1391,"2016-07-25 19:33:02",false,,,,"https://pbs.twimg.com/profile_banners/757659945487728640/1597874950",,"http://pbs.twimg.com/profile_images/1436375697723908097/7zr8FuOm_normal.jpg"
"757659945487728640","1437817714618388491","2021-09-14 16:37:11","32BeatWriters","Patriots running backs coach Ivan Fears said he feels confident running back Damien Harris will ""step up to the plate"" after his late-game fumble against the Dolphins. ""We have not had a problem with him,"" Fears said.","Twitter for iPhone",140,,,,false,true,0,8,,,"","","","","","","","","","","","",,"","","en",,,,,,,,,,,,,,,,"1437817598352236553","Patriots running backs coach Ivan Fears said he feels confident running back Damien Harris will ""step up to the plate"" after his late-game fumble against the Dolphins. ""We have not had a problem with him,"" Fears said.","2021-09-14 16:36:43","TweetDeck",65,8,"181341675","MatthewFairburn","Matthew Fairburn",27569,1668,36776,"","New England Patriots reporter for @TheAthletic. Mizzou grad.",true,,,,,,,"","","","https://twitter.com/32BeatWriters/status/1437817714618388491","NFL Beat Writers","Training camp","We follow all 32 NFL teams' beat writers so you don't have to. Follow us to help win your fantasy football league. https://t.co/KK0FOJLbrr",,false,42713,759,1281,22118,1391,"2016-07-25 19:33:02",false,,,,"https://pbs.twimg.com/profile_banners/757659945487728640/1597874950",,"http://pbs.twimg.com/profile_images/1436375697723908097/7zr8FuOm_normal.jpg"
"757659945487728640","1437792011273359361","2021-09-14 14:55:03","32BeatWriters","Biggest takeaway: Don’t expect the offense to open it up Thursday. Judge emphasized how WFT doesn’t allow explosive plays. Said you have to tick-tick-tick down the field.","Twitter for iPhone",140,,,,false,true,0,15,,,"","","","","","","","","","","","",,"","","en",,,,,,,,,,,,,,,,"1437788348391829516","Biggest takeaway: Don’t expect the offense to open it up Thursday. Judge emphasized how WFT doesn’t allow explosive plays. Said you have to tick-tick-tick down the field.","2021-09-14 14:40:29","Twitter for iPhone",135,15,"55879483","DDuggan21","Dan Duggan",35296,943,92399,"New York City","Giants beat reporter for @TheAthleticNFL",true,,,,,,,"","","","https://twitter.com/32BeatWriters/status/1437792011273359361","NFL Beat Writers","Training camp","We follow all 32 NFL teams' beat writers so you don't have to. Follow us to help win your fantasy football league. https://t.co/KK0FOJLbrr",,false,42713,759,1281,22118,1391,"2016-07-25 19:33:02",false,,,,"https://pbs.twimg.com/profile_banners/757659945487728640/1597874950",,"http://pbs.twimg.com/profile_images/1436375697723908097/7zr8FuOm_normal.jpg"
"757659945487728640","1437744362230853639","2021-09-14 11:45:42","32BeatWriters","Marquise Brown over his last 7 regular season games:

4/85/1
5/39/1
2/50/1
6/98
4/25/1
5/41/2
6/69/1

That’s an average of 4.6 catches, 58.1 yards, and 1 touchdown per game. Not amazing, but consistent.","Twitter for iPhone",202,,,,false,false,81,6,,,"","","","","","","","","","","","",,"","","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","https://twitter.com/32BeatWriters/status/1437744362230853639","NFL Beat Writers","Training camp","We follow all 32 NFL teams' beat writers so you don't have to. Follow us to help win your fantasy football league. https://t.co/KK0FOJLbrr",,false,42713,759,1281,22118,1391,"2016-07-25 19:33:02",false,,,,"https://pbs.twimg.com/profile_banners/757659945487728640/1597874950",,"http://pbs.twimg.com/profile_images/1436375697723908097/7zr8FuOm_normal.jpg"
"757659945487728640","1437610807718780930","2021-09-14 02:55:00","32BeatWriters","Raiders FB Alex Ingold has as many receptions as WRs Henry Ruggs and Bryan Edwards have been targeted combined.","Twitter for iPhone",125,,,,false,true,0,14,,,"","","","","","","","","","","","",,"","","en",,,,,,,,,,,,,,,,"1437609407815241731","Raiders FB Alex Ingold has as many receptions as WRs Henry Ruggs and Bryan Edwards have been targeted combined.","2021-09-14 02:49:26","TweetDeck",82,14,"21995237","DougKyed","Doug Kyed",51372,802,85323,"MetroWest, Mass.","NFL reporter @PFF. Email: doug.kyed@pff.com. Insta: dougkyed. Last name rhymes with dyed.",true,,,,,,,"","","","https://twitter.com/32BeatWriters/status/1437610807718780930","NFL Beat Writers","Training camp","We follow all 32 NFL teams' beat writers so you don't have to. Follow us to help win your fantasy football league. https://t.co/KK0FOJLbrr",,false,42713,759,1281,22118,1391,"2016-07-25 19:33:02",false,,,,"https://pbs.twimg.com/profile_banners/757659945487728640/1597874950",,"http://pbs.twimg.com/profile_images/1436375697723908097/7zr8FuOm_normal.jpg"
"757659945487728640","1437601940523868163","2021-09-14 02:19:46","32BeatWriters","Ravens HB snap count at the mid-way point of the 3rd quarter #BALvsLV 

Ty'Son Williams 26
Latavius Murray 7
Trenton Cannon 6

Out of 41 plays","Twitter for iPhone",140,,,,false,true,0,8,,,"","","","","","","","","","","","",,"","","en",,,,,,,,,,,,,,,,"1437601697262673921","Ravens HB snap count at the mid-way point of the 3rd quarter #BALvsLV 

Ty'Son Williams 26
Latavius Murray 7
Trenton Cannon 6

Out of 41 plays","2021-09-14 02:18:48","Twitter Web App",86,8,"182495200","PFF_NateJahnke","Nathan Jahnke",60100,903,29708,"Cincinnati, OH","Software Engineer & Senior Fantasy Analyst @PFF. Former Director of Analytics & Analyst @PFF He/Him #BlackLivesMatter Views are my own, not PFF's",true,,,,,,,"","","","https://twitter.com/32BeatWriters/status/1437601940523868163","NFL Beat Writers","Training camp","We follow all 32 NFL teams' beat writers so you don't have to. Follow us to help win your fantasy football league. https://t.co/KK0FOJLbrr",,false,42713,759,1281,22118,1391,"2016-07-25 19:33:02",false,,,,"https://pbs.twimg.com/profile_banners/757659945487728640/1597874950",,"http://pbs.twimg.com/profile_images/1436375697723908097/7zr8FuOm_normal.jpg"
"757659945487728640","1437601914754056198","2021-09-14 02:19:40","32BeatWriters","Travis Kelce not knowing they’re playing Ravens next week is gold.","Twitter for iPhone",85,,,,false,true,0,27,,,"","","","","","","","","","","","",,"","","en",,,,,,,,,,,,,,,,"1437601801742737408","Travis Kelce not knowing they’re playing Ravens next week is gold.","2021-09-14 02:19:13","Twitter for iPhone",605,27,"73437290","art_stapleton","Art Stapleton",60464,1375,140097,"NY/NJ","NY Giants/NFL beat for @TheRecordSports + @northjersey. @USAToday Network. Dad. Husband. Host of “All In with Art Stapleton,” a NY Giants podcast. UMass alum.",true,,,,,,,"","","","https://twitter.com/32BeatWriters/status/1437601914754056198","NFL Beat Writers","Training camp","We follow all 32 NFL teams' beat writers so you don't have to. Follow us to help win your fantasy football league. https://t.co/KK0FOJLbrr",,false,42713,759,1281,22118,1391,"2016-07-25 19:33:02",false,,,,"https://pbs.twimg.com/profile_banners/757659945487728640/1597874950",,"http://pbs.twimg.com/profile_images/1436375697723908097/7zr8FuOm_normal.jpg"
